hour_ending_str,LZ_AEN,LZ_CPS,LZ_HOUSTON,LZ_LCRA,LZ_NORTH,LZ_RAYBN,LZ_SOUTH,LZ_WEST
06/02/2024 01:00,16.11,16.3275,15.875,16.2075,15.365,15.2875,16.2075,18.7575
06/02/2024 02:00,13.55,13.524999999999999,13.07,13.585,12.575,12.59,13.4975,16.295
06/02/2024 03:00,11.635,12.0525,11.247499999999999,11.8175,10.5125,10.485,11.835,22.155
06/02/2024 04:00,14.6075,15.450000000000001,14.0975,14.9475,12.879999999999999,12.834999999999999,15.09,34.685
06/02/2024 05:00,15.8475,17.1375,15.06,16.38,13.11,13.032499999999999,16.5825,43.56
06/02/2024 06:00,15.425,16.2,14.969999999999999,15.752500000000001,13.8425,13.8075,15.870000000000001,32.5175
06/02/2024 07:00,14.075,14.1475,14.037500000000001,14.1075,13.935,13.935,14.115,15.725000000000001
06/02/2024 08:00,12.9175,12.950000000000001,12.8925,12.932500000000001,12.845,12.84,12.935,13.7125
06/02/2024 09:00,8.6525,8.6525,8.6525,8.6525,8.6525,8.6525,8.6325,8.6525
06/02/2024 10:00,5.0325,5.6875,9.225,5.390000000000001,2.625,2.5375,6.175,2.995
06/02/2024 11:00,2.6925,3.2725,5.005,3.1825,0.5399999999999999,0.47,7.1274999999999995,0.2425
06/02/2024 12:00,1.8675000000000002,2.95,8.084999999999999,1.955,0.84,0.8049999999999999,8.5825,0.08499999999999999
06/02/2024 13:00,9.89,8.895,13.2475,10.945,5.035,5.175,16.8325,1.1275
06/02/2024 14:00,17.505,13.48,18.82,18.134999999999998,7.8675,8.3425,23.052500000000002,5.54
06/02/2024 15:00,20.0075,16.9,35.45,19.955,13.809999999999999,14.3025,27.5425,10.79
06/02/2024 16:00,23.295,20.53,55.2175,21.439999999999998,28.2125,28.7375,31.445,25.7025
06/02/2024 17:00,37.095,31.1375,62.32,36.3675,50.0225,50.58,42.042500000000004,45.3575
06/02/2024 18:00,19.2375,18.942500000000003,19.9575,19.240000000000002,19.2275,19.169999999999998,30.295,19.2
06/02/2024 19:00,19.5275,18.52,17.165,19.7375,15.695,15.16,26.97,15.9625
06/02/2024 20:00,18.94,19.357499999999998,20.455,19.0375,17.73,17.6775,26.305,18.1675
06/02/2024 21:00,17.599999999999998,18.65,20.8725,17.915,14.085,13.995000000000001,20.985,20.34
06/02/2024 22:00,17.895,19.595,19.427500000000002,18.5225,11.16,11.005,18.8875,38.957499999999996
06/02/2024 23:00,18.215,20.1475,20.4125,18.8975,13.057500000000001,12.81,20.955000000000002,43.68
06/02/2025 00:00,22.605,22.765,22.759999999999998,22.64,22.83,22.865000000000002,23.060000000000002,46.54
06/02/2025 01:00,23.7625,23.875,23.9825,23.802500000000002,24.145,24.1925,24.235,54.5375
06/02/2025 02:00,23.0725,23.195,23.275,23.12,23.4225,23.4675,23.535,52.5
06/02/2025 03:00,21.9525,22.04,22.119999999999997,21.99,22.252499999999998,22.29,22.32,46.5375
06/02/2025 04:00,21.915,21.96,22.005,21.94,22.0775,22.095,22.1075,34.905
06/02/2025 05:00,23.2325,23.310000000000002,23.38,23.2775,23.497500000000002,23.53,23.5525,44.89
06/02/2025 06:00,23.8725,23.91,23.947499999999998,23.895,24.005,24.0225,24.03,34.902499999999996
06/02/2025 07:00,28.1325,28.134999999999998,28.1375,28.1325,28.1425,28.1425,28.1425,28.9
06/02/2025 08:00,22.0575,22.0575,22.0575,22.0575,22.0575,22.0575,22.0575,22.0575
06/02/2025 09:00,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1
06/02/2025 10:00,18.1175,18.07,18.905,18.07,18.445,18.445,17.51,18.055
06/02/2025 11:00,17.41,17.0,19.6925,17.67,17.73,17.75,16.2375,16.35
06/02/2025 12:00,17.5775,16.5875,23.177500000000002,18.27,18.6,18.6275,15.059999999999999,16.145
06/02/2025 13:00,24.1925,19.215,32.3225,25.27,17.1275,17.345,17.505,11.81
06/02/2025 14:00,26.1625,20.0925,35.5225,29.145,14.905000000000001,15.075,23.2625,3.6174999999999997
06/02/2025 15:00,41.645,25.52,45.89,41.73,15.415,16.0625,27.27,2.77
06/02/2025 16:00,36.51,21.192500000000003,37.955,35.11,14.54,15.175,24.5,3.3525
06/02/2025 17:00,38.582499999999996,22.6425,40.46,38.8675,15.3175,15.5425,27.419999999999998,6.970000000000001
06/02/2025 18:00,26.3575,25.415,33.495,32.0575,18.775,18.425,23.0975,7.345
06/02/2025 19:00,28.945,30.057499999999997,27.1875,33.32,24.125,23.69,27.2175,24.7175
06/02/2025 20:00,30.2075,30.020000000000003,28.06,33.1725,26.8575,26.475,28.25,26.3275
06/02/2025 21:00,40.980000000000004,41.1775,40.6125,41.1325,40.355000000000004,40.3125,40.2775,41.3375
06/02/2025 22:00,33.805,33.870000000000005,33.6875,33.835,33.5025,33.475,33.8275,34.505
06/02/2025 23:00,25.655,25.939999999999998,25.6175,25.675,25.3925,25.39,26.04,28.91
06/03/2024 00:00,16.3675,17.0175,16.3025,16.6125,14.895,14.8375,16.7175,30.2825
06/03/2024 01:00,16.53,17.875,15.77,17.025,13.8675,13.8275,17.21,47.8775
06/03/2024 02:00,13.6125,15.2425,12.665,14.19,10.64,10.6,14.0975,49.2125
06/03/2024 03:00,10.5025,12.17,10.525,11.057500000000001,7.7175,7.69,10.0575,38.2225
06/03/2024 04:00,7.335,8.7975,10.295,7.775,4.8425,5.1375,5.6,17.9875
06/03/2024 05:00,4.7775,5.855,10.149999999999999,5.1175,2.1075,2.3075,4.33,5.885
06/03/2024 06:00,7.6525,8.205,12.035,7.8475,5.66,5.6875,7.6775,5.185
06/03/2024 07:00,10.895,11.004999999999999,12.1675,10.95,10.345,10.3325,10.245000000000001,10.0375
06/03/2024 08:00,10.307500000000001,10.32,11.32,10.285,9.9875,10.04,9.66,6.48
06/03/2024 09:00,11.89,11.8325,12.0875,11.66,12.004999999999999,12.2225,12.53,0.08
06/03/2024 10:00,12.8125,12.96,13.7925,12.4775,13.0225,13.2775,100.03999999999999,-0.4575
06/03/2024 11:00,13.2425,12.33,123.2,12.76,12.915000000000001,13.165,86.5025,-0.235
06/03/2024 12:00,13.4025,12.02,24.36,11.4975,6.9925,7.1850000000000005,19.6575,1.1
06/03/2024 13:00,22.0475,17.1575,48.8275,20.2625,16.2425,16.994999999999997,27.5175,11.7625
06/03/2024 14:00,23.5375,20.68,34.0,23.34,27.5275,27.7825,33.8875,25.567500000000003
06/03/2024 15:00,25.830000000000002,25.255,29.0775,25.7125,27.4925,27.7425,39.875,26.4125
06/03/2024 16:00,36.2825,32.375,40.905,36.33,33.415,32.89,48.775,32.51
06/03/2024 17:00,26.3875,25.072499999999998,24.7225,26.4925,22.735,22.395,39.505,23.0725
06/03/2024 18:00,23.4875,23.380000000000003,22.4925,23.4575,22.2375,22.245,35.9125,22.5175
06/03/2024 19:00,22.7675,22.8275,21.735,22.7575,21.7225,21.735,34.42,22.0125
06/03/2024 20:00,65.37,69.1075,57.347500000000004,65.98,56.5325,55.39,55.527499999999996,58.1575
06/03/2024 21:00,121.0925,138.3825,110.88749999999999,124.2625,104.3675,104.0625,121.655,289.4225
06/03/2024 22:00,31.2025,33.4375,29.565,31.965,27.255,27.1925,43.6375,73.58
06/03/2024 23:00,26.08,26.189999999999998,25.915,26.09,26.0125,26.0075,29.3675,26.4225
06/03/2025 00:00,22.2875,22.935,22.205,22.325,21.7075,21.7075,23.1375,28.96
06/03/2025 01:00,23.125,23.78,23.0175,23.155,22.490000000000002,22.4825,23.935,27.245
06/03/2025 02:00,22.4875,22.975,22.377499999999998,22.502499999999998,21.9525,21.94,23.0325,21.355
06/03/2025 03:00,20.37,20.4525,20.32,20.3825,20.215,20.2075,20.439999999999998,20.9125
06/03/2025 04:00,24.565,25.3825,23.335,24.925,21.3675,21.052500000000002,24.8475,35.97
06/03/2025 05:00,29.095,30.564999999999998,26.55,29.7675,22.525,21.84,29.525,45.505
06/03/2025 06:00,29.567500000000003,31.105,26.91,30.2625,22.7075,22.002499999999998,30.02,46.989999999999995
06/03/2025 07:00,31.182499999999997,33.337500000000006,28.0625,32.11,23.0925,22.345,31.950000000000003,63.83
06/03/2025 08:00,21.585,22.95,19.4975,22.18,16.240000000000002,15.7375,22.055,41.49
06/03/2025 09:00,15.0025,15.6125,14.182500000000001,15.2225,12.8025,12.6775,15.322500000000002,14.805
06/03/2025 10:00,16.072499999999998,16.9875,18.7925,16.497500000000002,12.8225,12.9,20.3925,1.6775
06/03/2025 11:00,13.875,16.335,44.542500000000004,15.7575,2.7925,2.5175,22.6625,-0.5375
06/03/2025 12:00,15.15,16.4975,133.1575,19.085,-0.35250000000000004,-0.7425,21.34,-0.7025
06/03/2025 13:00,18.9175,22.1975,54.0175,21.28,3.7399999999999998,3.4800000000000004,24.427500000000002,-0.195
06/03/2025 14:00,20.6275,21.482499999999998,24.335,21.5175,16.97,17.245,23.475,0.97
06/03/2025 15:00,23.9225,24.9925,24.475,25.86,19.6375,19.4125,24.475,13.71
06/03/2025 16:00,23.4575,22.515,22.61,24.365000000000002,19.8925,19.1325,22.34,27.705000000000002
06/03/2025 17:00,25.2775,22.405,28.055,25.3075,20.884999999999998,20.005,22.5275,35.379999999999995
06/03/2025 18:00,27.5625,24.3075,24.7125,26.765,18.66,18.1175,24.7,33.0375
06/03/2025 19:00,35.025,34.835,30.567500000000003,34.55,29.8975,29.15,31.130000000000003,55.785
06/03/2025 20:00,54.6975,57.62,49.974999999999994,55.839999999999996,44.2625,43.155,50.5,80.76
06/03/2025 21:00,74.6175,78.0325,69.2925,76.06,61.16,59.8375,74.2475,118.4625
06/03/2025 22:00,35.695,37.715,32.855000000000004,36.5475,28.362499999999997,27.695,36.31,68.38
06/03/2025 23:00,28.362499999999997,30.17,25.3125,29.62,20.9025,20.335,28.8475,53.807500000000005
06/04/2024 00:00,20.275,20.275,20.275,20.275,20.275,20.275,20.275,20.275
06/04/2024 01:00,18.21,18.5925,17.9775,18.3525,17.4325,17.4175,18.445,25.7525
06/04/2024 02:00,15.8475,16.1325,17.3575,15.9775,13.975,13.955,16.1625,17.955
06/04/2024 03:00,14.2625,14.469999999999999,15.385,14.3325,13.4975,13.4775,15.8775,14.6125
06/04/2024 04:00,13.93,14.275,14.5225,14.05,13.1225,13.1,15.5625,18.0775
06/04/2024 05:00,15.4875,16.2025,16.1375,15.7025,14.035,13.995000000000001,20.085,23.6375
06/04/2024 06:00,18.8975,19.2875,18.9175,19.015,18.177500000000002,18.16,21.4875,24.1675
06/04/2024 07:00,20.0625,20.07,20.0475,20.0625,20.0575,20.0575,20.317500000000003,20.0625
06/04/2024 08:00,16.705,16.735,16.825,16.71,16.634999999999998,16.6325,16.9925,16.6625
06/04/2024 09:00,14.0175,14.3675,16.695,14.1575,12.76,12.7125,15.032499999999999,13.182500000000001
06/04/2024 10:00,13.125,13.865,17.7925,13.3625,10.8225,10.735,18.607499999999998,11.6425
06/04/2024 11:00,13.42,14.594999999999999,21.380000000000003,13.825,9.584999999999999,9.434999999999999,24.88,10.932500000000001
06/04/2024 12:00,16.182499999999997,17.15,21.9775,16.485,13.265,13.15,29.575,14.309999999999999
06/04/2024 13:00,19.2275,17.295,23.232499999999998,19.005,11.3775,11.645,30.259999999999998,12.6175
06/04/2024 14:00,29.9725,20.322499999999998,25.83,28.552500000000002,5.5649999999999995,6.8675,35.205,8.125
06/04/2024 15:00,39.3575,27.2675,26.14,39.5775,4.96,6.3725,45.635,7.4325
06/04/2024 16:00,66.4,50.845,36.3425,89.7475,6.0625,8.2775,76.6675,11.84
06/04/2024 17:00,39.265,60.917500000000004,25.68,431.645,8.895,10.1425,86.255,26.5925
06/04/2024 18:00,51.945,42.64,24.7675,498.0775,20.7875,21.072499999999998,65.4225,31.515
06/04/2024 19:00,43.722500000000004,95.57249999999999,51.004999999999995,458.98,55.7575,53.295,150.2025,74.6825
06/04/2024 20:00,339.595,453.56000000000006,328.5,758.9225,359.76,351.76,406.06,447.6675
06/04/2024 21:00,260.74,349.55,272.64,639.155,266.89,261.1525,408.145,392.525
06/04/2024 22:00,40.1775,83.81,54.15,261.175,50.2025,49.5325,96.3725,88.39
06/04/2024 23:00,28.6025,30.245,27.5325,29.2425,25.2175,25.18,31.9525,64.3825
06/04/2025 00:00,21.995,22.8925,20.107499999999998,22.945,17.5925,17.3075,22.1875,34.835
06/04/2025 01:00,21.5675,22.0575,20.6375,22.2375,19.447499999999998,19.37,21.845,41.3675
06/04/2025 02:00,22.5425,23.6675,21.3275,23.0025,19.380000000000003,19.13,23.0925,50.5075
06/04/2025 03:00,22.505,23.0175,21.94,22.7175,21.04,20.925,22.75,34.82
06/04/2025 04:00,19.5825,19.625,19.61,19.6025,19.6125,19.62,19.6925,27.05
06/04/2025 05:00,23.0225,23.03,23.0425,23.0275,23.055,23.060000000000002,23.060000000000002,25.675
06/04/2025 06:00,27.2775,27.28,27.28,27.2775,27.28,27.28,27.2325,27.3
06/04/2025 07:00,31.525,31.5975,31.4725,31.53,31.54,31.54,30.85,31.619999999999997
06/04/2025 08:00,30.169999999999998,30.2475,30.1575,30.18,30.225,30.23,29.7175,30.915
06/04/2025 09:00,24.52,24.55,24.5575,24.5225,24.5825,24.585,24.5825,25.5625
06/04/2025 10:00,23.005,23.775,22.2,23.072499999999998,22.942500000000003,22.9375,17.58,23.5325
06/04/2025 11:00,24.2075,24.4375,23.97,24.2275,24.189999999999998,24.1875,22.555,24.3625
06/04/2025 12:00,23.9275,23.9275,23.9275,23.9275,23.9275,23.9275,23.9275,23.9275
06/04/2025 13:00,24.185000000000002,25.497500000000002,34.254999999999995,24.8125,19.36,19.2275,26.25,21.055
06/04/2025 14:00,22.677500000000002,24.502499999999998,36.7875,23.5225,16.1575,15.987499999999999,25.560000000000002,18.405
06/04/2025 15:00,24.41,25.275,27.54,24.62,22.8175,22.7775,31.82,23.3825
06/04/2025 16:00,23.6375,25.07,23.225,23.6575,23.5,23.4925,28.65,23.5825
06/04/2025 17:00,24.4125,27.634999999999998,28.0125,24.69,22.25,22.185000000000002,32.755,23.03
06/04/2025 18:00,24.5975,27.615000000000002,25.4075,24.745,23.63,23.5975,31.395,24.04
06/04/2025 19:00,32.5175,35.0525,31.4325,32.655,32.2725,32.26,30.7675,32.695
06/04/2025 20:00,47.04,48.665,45.525,47.265,46.815,46.8025,38.8675,47.5975
06/04/2025 21:00,53.3075,54.6725,51.9975,53.4975,53.1275,53.1175,44.545,53.8125
06/04/2025 22:00,46.8175,47.7225,45.95,46.95,46.7,46.6925,40.7475,47.160000000000004
06/04/2025 23:00,37.3525,38.2025,36.515,37.525,36.7775,36.735,33.03,41.332499999999996
06/05/2024 00:00,22.035,23.5075,20.814999999999998,22.567500000000003,19.1475,19.064999999999998,23.65,50.68
06/05/2024 01:00,21.2775,21.9975,20.7075,21.5375,19.9275,19.9,24.845,34.8775
06/05/2024 02:00,21.285,22.1125,20.4875,21.5075,20.475,20.4525,21.7875,29.54
06/05/2024 03:00,18.075,18.2225,17.884999999999998,18.0975,18.025,18.0225,19.1425,18.369999999999997
06/05/2024 04:00,18.4925,18.6825,18.3675,18.57,18.0875,18.0775,18.5925,22.8575
06/05/2024 05:00,17.14,18.4,16.3975,17.622500000000002,14.5975,14.5675,17.872500000000002,46.5575
06/05/2024 06:00,19.03,19.4175,18.795,19.182499999999997,18.240000000000002,18.23,19.247500000000002,27.942500000000003
06/05/2024 07:00,22.497500000000002,22.64,22.4075,22.552500000000002,22.205000000000002,22.2,22.57,25.6675
06/05/2024 08:00,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48
06/05/2024 09:00,18.8775,18.88,18.875,18.8775,18.8775,18.8775,18.9125,18.8775
06/05/2024 10:00,17.1075,17.2325,16.915,17.1075,17.0625,17.0575,20.3325,17.12
06/05/2024 11:00,15.415,15.4725,15.19,15.4125,15.2425,15.245,17.9525,15.31
06/05/2024 12:00,16.515,15.96,14.5825,16.3975,13.440000000000001,13.535,22.84,13.76
06/05/2024 13:00,17.7675,17.2675,16.235,17.5975,14.907499999999999,14.985,42.0,14.58
06/05/2024 14:00,17.03,15.7675,16.3525,16.725,14.73,14.81,84.2275,14.1975
06/05/2024 15:00,18.2275,17.455,18.7325,18.0175,18.05,18.06,107.255,17.380000000000003
06/05/2024 16:00,19.3275,19.3125,19.2125,19.2975,19.2425,19.2425,131.2175,19.177500000000002
06/05/2024 17:00,21.9325,22.2725,21.41,21.89,21.9575,21.947499999999998,57.7025,22.1725
06/05/2024 18:00,21.34,21.6275,20.8375,21.3525,21.21,21.1975,49.3625,21.3925
06/05/2024 19:00,25.465,24.9725,23.0225,25.697499999999998,22.095,21.7975,62.010000000000005,22.645
06/05/2024 20:00,33.4625,33.84,32.855,33.485,32.1325,33.31,53.81,33.5225
06/05/2024 21:00,32.9675,33.33,32.36,32.995,30.425,32.817499999999995,45.47,34.225
06/05/2024 22:00,21.4675,21.7675,21.0075,21.5325,20.93,20.925,27.67,22.75
06/05/2024 23:00,22.075,22.2675,21.9375,22.1525,20.3875,21.655,22.435000000000002,26.05
06/05/2025 00:00,28.02,28.275,27.77,28.064999999999998,27.905,27.8975,26.605,28.7625
06/05/2025 01:00,27.595,28.205,27.01,27.6925,27.475,27.4625,23.939999999999998,28.185000000000002
06/05/2025 02:00,24.9775,25.39,24.5825,25.0425,24.9225,24.9225,22.485,25.14
06/05/2025 03:00,24.822499999999998,24.982499999999998,24.6775,24.85,24.805,24.805,23.9025,24.8875
06/05/2025 04:00,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8
06/05/2025 05:00,26.5625,26.5625,26.5625,26.5625,26.5625,26.5625,26.5625,26.5625
06/05/2025 06:00,33.8275,33.8275,33.8275,33.8275,33.8275,33.8275,33.8275,33.8275
06/05/2025 07:00,39.4425,39.4425,39.4425,39.4425,39.4425,39.4425,39.4425,39.4425
06/05/2025 08:00,27.97,27.97,27.97,27.97,27.97,27.97,27.97,27.97
06/05/2025 09:00,20.88,20.88,20.88,20.88,20.88,20.88,20.88,20.88
06/05/2025 10:00,19.715,19.6875,19.8375,19.6325,19.91,19.915,19.6625,19.92
06/05/2025 11:00,22.0625,22.215,22.3575,22.015,22.28,22.2875,21.6775,22.1675
06/05/2025 12:00,24.785,25.6825,56.1225,25.6825,20.2575,20.0975,25.2625,21.4325
06/05/2025 13:00,46.0075,39.975,589.1125,57.3025,3.755,2.2975,49.0225,14.3375
06/05/2025 14:00,25.68,26.525,138.6875,29.0225,6.75,6.22,30.86,7.5125
06/05/2025 15:00,28.0575,26.805,24.625,29.275,12.002500000000001,11.8575,32.1475,7.275
06/05/2025 16:00,52.5025,36.985,31.7325,47.78,14.675,15.0375,45.5025,22.1875
06/05/2025 17:00,52.7975,36.32,38.93,47.89,19.835,20.1875,44.6575,29.52
06/05/2025 18:00,35.89,36.635,27.59,34.885000000000005,25.825,25.645000000000003,39.585,32.709999999999994
06/05/2025 19:00,51.697500000000005,60.370000000000005,47.2425,51.775,50.114999999999995,50.0525,47.8075,50.79
06/05/2025 20:00,166.6475,187.82500000000002,151.9075,167.125,162.5725,162.3875,131.185,166.69
06/05/2025 21:00,110.485,111.2475,109.4725,110.5575,110.24,110.22500000000001,112.6525,110.62
06/05/2025 22:00,108.7525,108.9925,108.3925,108.77000000000001,108.63499999999999,108.625,111.0675,108.715
06/05/2025 23:00,85.6825,85.725,85.6225,85.6875,85.6625,85.6625,86.08,85.67750000000001
06/06/2024 00:00,19.7925,20.4575,19.21,20.07,18.122500000000002,18.035,20.155,33.0225
06/06/2024 01:00,17.3075,18.177500000000002,16.5375,17.685000000000002,14.754999999999999,14.6075,18.095,33.28
06/06/2024 02:00,15.195,15.165,13.7975,15.39,11.4625,11.465,16.8275,27.465
06/06/2024 03:00,14.74,13.127500000000001,11.44,14.565,8.09,8.3,15.855,13.7625
06/06/2024 04:00,13.1125,11.467500000000001,10.0475,12.92,6.83,7.0675,14.635,13.3275
06/06/2024 05:00,12.7225,10.9975,9.6625,12.45,5.3725000000000005,6.9875,13.685,9.5475
06/06/2024 06:00,13.682500000000001,12.335,11.3925,13.4825,4.785,9.205,14.92,12.26
06/06/2024 07:00,13.94,13.77,14.185,13.93,12.627500000000001,14.025,15.155000000000001,13.9775
06/06/2024 08:00,12.515,12.515,12.515,12.515,7.545,12.515,12.515,12.515
06/06/2024 09:00,11.3275,11.3275,11.3275,11.3275,10.085,11.3275,11.3275,11.3275
06/06/2024 10:00,13.1425,13.14,13.135,13.1425,13.1275,13.1275,13.14,13.129999999999999
06/06/2024 11:00,16.3775,16.285,16.115,16.42,15.9125,15.9275,16.3375,15.99
06/06/2024 12:00,20.0175,19.990000000000002,19.8075,19.98,19.7,19.7125,20.3075,19.762500000000003
06/06/2024 13:00,40.7,35.4975,28.752499999999998,39.9275,20.275,21.025000000000002,37.1825,23.2075
06/06/2024 14:00,56.4675,48.4075,39.1075,55.182500000000005,25.98,27.1075,55.245000000000005,29.744999999999997
06/06/2024 15:00,57.275000000000006,48.185,37.667500000000004,55.834999999999994,22.82,24.225,60.227500000000006,26.995
06/06/2024 16:00,51.2575,43.394999999999996,34.03,50.0025,21.23,22.405,69.2125,24.8275
06/06/2024 17:00,60.0275,48.135,33.5025,58.2,14.1325,15.674999999999999,80.4225,19.84
06/06/2024 18:00,96.1575,74.325,49.1575,92.6175,14.285,17.0075,275.59000000000003,23.259999999999998
06/06/2024 19:00,50.7975,41.072500000000005,26.1125,49.2725,10.02,11.3575,133.07,15.8025
06/06/2024 20:00,46.3425,40.4575,30.9525,45.42,21.0475,21.9525,87.4975,24.8575
06/06/2024 21:00,28.8275,27.4175,25.372500000000002,28.62,22.9125,23.12,29.4375,24.490000000000002
06/06/2024 22:00,30.46,27.2075,21.622500000000002,30.0625,14.905000000000001,15.39,28.3275,25.5775
06/06/2024 23:00,22.752499999999998,22.572499999999998,21.2575,22.8125,19.8425,19.88,22.5925,27.590000000000003
06/06/2025 00:00,37.4,37.415,37.3725,37.4075,37.3225,37.315,37.4075,37.6025
06/06/2025 01:00,34.2,35.5575,33.3925,34.56,31.555,31.3475,35.915,53.67
06/06/2025 02:00,24.355,25.695,24.252499999999998,24.605,23.2225,23.2,26.6475,45.585
06/06/2025 03:00,23.665,24.7325,24.2125,23.765,24.1025,24.2525,26.0275,41.595
06/06/2025 04:00,30.8675,31.5075,31.005000000000003,30.9725,30.73,30.755,32.167500000000004,34.4875
06/06/2025 05:00,45.775,45.7025,45.845,45.75,45.9625,45.97,45.7725,46.6575
06/06/2025 06:00,64.2025,64.1525,64.2525,64.185,64.3325,64.3375,64.2,64.8125
06/06/2025 07:00,86.655,86.655,86.655,86.655,86.655,86.655,86.655,86.655
06/06/2025 08:00,50.7675,50.7675,50.7675,50.7675,50.7675,50.7675,50.7675,50.7675
06/06/2025 09:00,28.46,28.46,28.46,28.46,28.46,28.46,28.46,28.46
06/06/2025 10:00,23.3175,22.8975,23.7425,23.232499999999998,24.425,24.3,23.0475,23.84
06/06/2025 11:00,21.8325,19.5775,26.88,21.4675,28.7625,28.405,20.0225,25.575
06/06/2025 12:00,25.545,25.985,30.47,25.887500000000003,35.285,36.015,25.122500000000002,31.020000000000003
06/06/2025 13:00,28.5375,27.509999999999998,34.0475,28.4925,32.2325,31.9925,26.9125,37.552499999999995
06/06/2025 14:00,30.0275,26.2575,42.895,29.884999999999998,42.22,40.265,25.942500000000003,83.655
06/06/2025 15:00,27.77,24.8525,44.5875,27.4,37.905,37.6575,23.495,53.2
06/06/2025 16:00,21.68,22.03,28.7325,21.6575,23.947499999999998,24.3875,20.2975,20.8675
06/06/2025 17:00,20.8625,21.5375,32.8125,21.62,21.7825,22.259999999999998,17.4325,12.754999999999999
06/06/2025 18:00,21.4175,22.0925,31.432499999999997,22.189999999999998,19.805,20.075,16.97,12.059999999999999
06/06/2025 19:00,26.2825,29.145,26.39,27.535,23.427500000000002,23.3825,22.63,19.76
06/06/2025 20:00,38.5825,39.087500000000006,35.567499999999995,41.065,34.415,34.325,32.1475,31.845
06/06/2025 21:00,43.495000000000005,44.545,42.05,43.8825,42.6975,42.59,36.0,42.885000000000005
06/06/2025 22:00,48.5775,49.53,47.5975,48.707499999999996,48.53,48.5225,41.645,49.2325
06/06/2025 23:00,44.515,45.4625,43.525,44.7,43.8275,43.78,39.3875,49.7225
06/07/2024 00:00,19.455,20.455,17.425,19.9575,14.59,14.4725,19.9425,44.7875
06/07/2024 01:00,18.5975,18.9475,15.2525,18.9925,11.2425,11.2425,19.17,43.6725
06/07/2024 02:00,18.8125,17.122500000000002,15.1675,18.5325,9.615,12.545,18.23,14.155
06/07/2024 03:00,16.8125,16.4125,15.4125,16.78,6.575,14.2925,16.5125,18.79
06/07/2024 04:00,16.53,16.7175,16.42,16.605,14.815,16.145,16.645,20.72
06/07/2024 05:00,20.5275,22.66,19.2575,21.4075,14.9725,16.11,21.795,65.45
06/07/2024 06:00,20.735,22.1825,19.87,21.335,11.705,17.7375,21.5975,51.0925
06/07/2024 07:00,17.6275,18.177500000000002,17.310000000000002,17.855,16.497500000000002,16.5175,17.955,28.740000000000002
06/07/2024 08:00,14.12,14.427499999999998,13.94,14.247499999999999,13.5,13.495000000000001,14.302499999999998,20.3525
06/07/2024 09:00,13.3125,13.3125,13.3125,13.3125,13.3125,13.3125,13.3125,13.3125
06/07/2024 10:00,13.0,13.11,12.9525,13.0525,12.595,12.49,14.08,10.1825
06/07/2024 11:00,17.6175,17.375,17.475,17.795,17.05,16.6475,19.8775,9.89
06/07/2024 12:00,27.6025,25.865,30.65,27.5875,28.235,27.84,34.7,19.275
06/07/2024 13:00,31.0925,28.085,31.7325,31.075,28.5225,28.0325,44.5375,18.4175
06/07/2024 14:00,44.980000000000004,39.6175,40.35,45.865,34.92,34.0675,53.485,21.6175
06/07/2024 15:00,38.7925,33.8825,39.6275,40.2425,33.71,33.917500000000004,43.665,20.1025
06/07/2024 16:00,31.41,25.9875,29.5425,31.6275,21.82,22.697499999999998,85.4375,12.682500000000001
06/07/2024 17:00,42.65,32.78,34.8075,43.43,20.2625,21.9325,81.82,3.61
06/07/2024 18:00,29.355,26.7825,24.185000000000002,29.65,21.927500000000002,23.572499999999998,54.0225,-0.02499999999999998
06/07/2024 19:00,23.3625,22.447499999999998,23.35,22.83,28.712500000000002,34.22,34.065,-0.79
06/07/2024 20:00,26.3975,24.7075,30.06,25.9225,38.417500000000004,46.47,30.015,-0.37000000000000005
06/07/2024 21:00,24.365000000000002,23.725,24.935,24.1375,28.627499999999998,32.195,25.475,10.4575
06/07/2024 22:00,22.6925,22.295,22.4075,22.57,22.66,23.3425,22.3,16.725
06/07/2024 23:00,22.345,22.305,22.447499999999998,22.315,22.475,22.4825,22.225,21.4475
06/07/2025 00:00,30.8875,31.217499999999998,30.525,30.9425,30.8775,30.875,28.0775,31.3875
06/07/2025 01:00,23.37,23.435000000000002,23.475,23.39,23.5525,23.57,23.585,39.575
06/07/2025 02:00,22.575,22.6625,22.72,22.5975,22.8175,22.8475,22.9225,44.83
06/07/2025 03:00,22.5075,22.7075,22.54,22.535,22.445,22.4525,22.845,32.7625
06/07/2025 04:00,21.625,21.665,21.6375,21.6325,21.6225,21.6225,21.7025,24.2925
06/07/2025 05:00,24.2975,24.2975,24.3,24.2975,24.305,24.305,24.305,24.9825
06/07/2025 06:00,31.6625,31.6625,31.6625,31.6625,31.6625,31.6625,31.6625,31.6625
06/07/2025 07:00,35.2125,35.2125,35.2125,35.2125,35.2125,35.2125,35.2125,35.2125
06/07/2025 08:00,24.005000000000003,24.005000000000003,24.005000000000003,24.005000000000003,24.005000000000003,24.005000000000003,24.005000000000003,24.005000000000003
06/07/2025 09:00,15.86,15.83,16.195,15.8575,16.06,16.064999999999998,15.3525,16.03
